,center,focus,best_FDC,size,depth
6141,Lluís Soler,Eduard Farelo,-0.12972374338141412,88,4
6142,Clara Badiola,Mario Guerra,-1.3552043320375111,30,3
6143,Mijail Mulkay,Mario Guerra,-1.3552043320375111,30,3
6144,Jasna Diklić,Tarik Filipović,0.8238238609128196,12,2
6145,Nebojša Veljović,Tarik Filipović,0.8238238609128196,12,2
6146,Suada Ahmetašević,Tarik Filipović,0.8238238609128196,12,2
6147,Zorana Becic,Tarik Filipović,0.8238238609128196,12,2
6148,Mili Eshet,Michael Aloni,1.4413060862241545,30,3
6149,Noam Imber,Michael Aloni,1.4413060862241545,30,3
6150,Shiree Nadav-Naor,Michael Aloni,1.4413060862241545,30,3
6151,Dafna Rechter,Sharon Alexander,0.4559444197413772,11,2
6152,Guy Meroz,Sharon Alexander,0.4559444197413772,11,2
6153,Orna Pitussi,Sharon Alexander,0.4559444197413772,11,2
6154,Uri Hochman,Sharon Alexander,0.4559444197413772,11,2
6155,Dilay Demrok,Jale Arikan,-0.6476939037729498,8,2
6156,Remzi Pamukcu,Jale Arikan,-0.6476939037729498,8,2
6157,Rüçhan Çaliskur,Jale Arikan,-0.6476939037729498,8,2
6158,Romanus Fuhrmann,Maciej Marczewski,0.4559444197413772,11,2
6159,Marie-Ève Lemire,Patrick Baby,1.1917033020842618,13,2
6160,Patrice LeBlanc,Patrick Baby,1.1917033020842618,13,2
6161,Valérie Tremblay,Patrick Baby,1.1917033020842618,13,2
6162,Émilie Gilbert-Gagnon,Patrick Baby,1.1917033020842618,13,2
6163,David Shuck,Colman Domingo,0.14423271706871066,38,5
6164,Will Stafstrom,Colman Domingo,0.14423271706871066,38,5
6165,David Callan,Susanne Lothar,19.762015589241336,76,3
6166,Kirstie Hutton,Susanne Lothar,19.762015589241336,76,3
6167,Peter Callan,Susanne Lothar,19.762015589241336,76,3
6168,Robert Olsen,Isabelle McNally,-1.7513322272872769,5,2
6169,Matty Miles,Graham Greene,18.427066426632575,189,5
6170,Deirdre V. Lyons,Gabriel Womack,-0.27981446260150744,9,2
6171,Joey Jalalian,Gabriel Womack,-0.27981446260150744,9,2
6172,Lola Forsberg,Gabriel Womack,-0.27981446260150744,9,2
6173,Louis Graham,Gabriel Womack,-0.27981446260150744,9,2
6174,John Forgeham,Eliza Swenson,5.479267945753003,41,3
6175,William Tempel,Eliza Swenson,5.479267945753003,41,3
6176,Maurice Constable,Seth Cassell,0.4559444197413772,11,2
6177,Michelle Penick,Seth Cassell,0.4559444197413772,11,2
6178,Rana Davis,Seth Cassell,0.4559444197413772,11,2
6179,Rollin Perry,Seth Cassell,0.4559444197413772,11,2
6180,Andreas von Holst,Campino,4.870497713798685,23,2
6181,Antoine Vézina,Anaïs Favron,-1.3834527861158346,6,2
6182,Patrick Péris,Anaïs Favron,-1.3834527861158346,6,2
6183,Coluche,Renaud,-1.0155733449443922,7,2
6184,Hugues Aufray,Renaud,-1.0155733449443922,7,2
6185,Dalin Christiansen,Mason Johnson,-0.995173015594478,38,3
6186,Jonny Cronin,Brittany Armstrong,-0.9323779741998659,34,3
6187,Scott Subiono,Brittany Armstrong,-0.9323779741998659,34,3
6188,Cameron Phelts,Mason Johnson,-0.995173015594478,38,3
6189,Ella Harris,Mason Johnson,-0.995173015594478,38,3
6190,Mason Johnson,Mason Johnson,-0.9943091469658714,45,3
6191,McKenzie Richards,Mason Johnson,-0.995173015594478,38,3
6192,Oscar Hoggan,Mason Johnson,-0.995173015594478,38,3
6193,Alex McLaren,Mason Johnson,-0.995173015594478,38,3
6194,Caroline McLaren,Mason Johnson,-0.995173015594478,38,3
6195,Adrian Shepherd-Gawinski,Brad Dourif,50.445510397457326,490,5
6196,Ryan Fisher,Brad Dourif,50.445510397457326,490,5
6197,David Covington,Roddy Piper,23.00139776252838,233,4
6198,Joe Steger,Roddy Piper,23.00139776252838,233,5
6199,Neda Zahraie,Roddy Piper,23.00139776252838,233,5
6200,Reid Hill,Roddy Piper,23.00139776252838,233,5
6201,W. Ellington Felton,Roddy Piper,23.00139776252838,233,5
6202,Anoushka Ravanshad,Daisy Ridley,-0.9771041963139172,37,3
6203,David Calvera,Daisy Ridley,-0.9771041963139172,37,3
6204,Slimane Chemoune,Daisy Ridley,-0.9771041963139172,37,3
6205,Tchewk Essafi,Daisy Ridley,-0.9771041963139172,37,3
6206,Samuel Hery,Joe Cappelletti,0.08806497856993488,10,2
6207,Faru,Nanou Garcia,1.5610880487528187,71,4
6208,Jean-Christophe Fraiscinet,Nanou Garcia,1.5610880487528187,71,4
6209,Jean-Pierre Durand,Nanou Garcia,1.5610880487528187,71,4
6210,Jean-Christian Fraiscinet,Nanou Garcia,1.5610880487528187,71,4
6211,Françoise Lépine,Isabelle Spade,-2.292435242156472,17,2
6212,Philippe Bardy,Isabelle Spade,-2.292435242156472,17,2
6213,Matthew Ronquillo,Eric Lees,2.6632210667700313,17,2
6214,João Bourbonnais,Milhem Cortaz,22.296849443927126,425,5
6215,Lavínia Pannunzio,Milhem Cortaz,22.296849443927126,425,5
6216,Renata Guida,Milhem Cortaz,22.296849443927126,425,5
6217,Ariane Lacombe,Alexandre Castonguay,-1.0155733449443922,7,2
6218,María Luisa García,Frédéric van den Driessche,9.362780704206125,127,4
6219,Philippe Rouyer,Frédéric van den Driessche,9.362780704206125,127,4
6220,Sal Rinauro,Bryan Danielson,24.52613268558135,88,2
6221,Scott Colton,Glenn Thomas Jacobs,25.481679234589045,102,2
6222,Dennis Fitzpatrick,David DeLuise,42.06070747957499,219,4
6223,Drew Barrios,David DeLuise,42.06070747957499,219,4
6224,Randall Paul,David DeLuise,42.06070747957499,219,4
6225,Lindsey Luscri,Eric Spudic,0.3742990404872959,29,3
6226,Emily Haack,Fernando Solórzano,-0.388364064297253,31,5
6227,Jason Christ,Marlon Moreno,2.979016404617338,91,5
6228,Adam Ahlbrandt,Fernando Solórzano,-0.388364064297253,31,5
6229,Jackie Kelly,Fernando Solórzano,-0.388364064297253,31,5
6230,Juliette Beavan,Tiffany Adams,0.4559444197413772,11,2
6231,Talulah Brown,Tiffany Adams,0.4559444197413772,11,2
6232,Daniel Lutz,Zoë Wanamaker,7.621994030583737,43,3
6233,Marvin Scott,Zoë Wanamaker,7.621994030583737,43,3
6234,Susan Bartell,Zoë Wanamaker,7.621994030583737,43,3
6235,Adwoa Aboah,Chelsea Logan,0.4559444197413772,11,2
6236,Audrey Speicher,Chelsea Logan,0.4559444197413772,11,2
6237,Jazzy De Lisser,Chelsea Logan,0.4559444197413772,11,2
6238,Erica Fae,Meagen Fay,4.45760417115063,42,2
6239,Erika Batdorf,Julian Richings,24.75383392457703,119,4
6240,Katherine Cullen,Gemma Bird Matheson,-2.696945961105382,14,2
6241,Lesley Loksi Chan,Julian Richings,24.75383392457703,119,4
6242,Brigitte Walbrun,Brigitte Walbrun,1.9274621844271465,15,1
6243,Lyle Tuttle,Don Ed Hardy,-0.6476939037729498,8,2
6244,Michael Mallone,Don Ed Hardy,-0.6476939037729498,8,2
6245,Philadelphia Eddie Funk,Don Ed Hardy,-0.6476939037729498,8,2
6246,Zeke Owen,Don Ed Hardy,-0.6476939037729498,8,2
6247,Emiliano Yáñez,Miguel Couturier,0.4559444197413772,11,2
6248,Enrique Arrison,Miguel Couturier,0.4559444197413772,11,2
6249,Caitlin Michael Riley,Laurel Vail,-2.1825414088240667,23,3
6250,David Vereen Wright,Laurel Vail,-2.1825414088240667,23,3
6251,Ericson Just,Laurel Vail,-2.1825414088240667,23,3
6252,Erik Franklin,Linas Phillips,-0.5359621995875384,57,5
6253,Jay G. Hill,Linas Phillips,-0.5359621995875384,57,5
6254,Jerry Nash,Linas Phillips,-0.5359621995875384,57,5
6255,Joe Sinopoli,Suzi Lorraine,38.91515414466836,357,5
6256,Lawrence Kern,Pamela Sutch,3.1247633928463237,53,3
6257,Jenny Hagel,Suzi Lorraine,38.91515414466836,357,5
6258,Nikki Lindgren,Suzi Lorraine,38.91515414466836,357,5
6259,Marcus Karlsson,Ebba Hultkvist,0.8238238609128196,12,2
6260,Sanna Krepper,Ebba Hultkvist,0.8238238609128196,12,2
6261,Sara Svedberg,Ebba Hultkvist,0.8238238609128196,12,2
6262,Enrique Vila-Matas,Bela B. ,14.275853443681381,221,5
6263,Roberto Bolaño,Bela B. ,14.275853443681381,221,5
6264,Rodrigo Fresán,Bela B. ,14.275853443681381,221,5
6265,Ahren Buhmann,Amy Seimetz,28.760239116040584,260,5
6266,Alyssa Kay,Tony Doupe,-1.878320877675843,21,3
6267,Riley Neldam,Amy Seimetz,28.760239116040584,260,5
6268,Sarah Winsor,Amy Seimetz,28.760239116040584,260,5
6269,Casey Hartnett,Jessica Henwick,-0.6476939037729498,8,2
6270,Erik Karl,Jessica Henwick,-0.6476939037729498,8,2
6271,Lauren Bartusek,Jessica Henwick,-0.6476939037729498,8,2
6272,Aimee Bello,Charles Barkley,-1.1704812797534103,21,3
6273,Axel Skogberg,Per Svensson,-4.150148086902417,11,2
6274,Emma Engström,Per Svensson,-4.150148086902417,11,2
6275,Leo Holm,Per Svensson,-4.150148086902417,11,2
6276,Dennis Ascalon,Christian Vasquez,2.083920110726609,46,3
6277,Milton Dionzon,Christian Vasquez,2.083920110726609,46,3
6278,Alix Paige,Rachel Marie Lewis,0.8238238609128196,12,2
6279,Kevin Pinassi,Rachel Marie Lewis,0.8238238609128196,12,2
6280,Marcel Torres,Rachel Marie Lewis,0.8238238609128196,12,2
6281,Stephanie Domini Ehlert,Rachel Marie Lewis,0.8238238609128196,12,2
6282,Angelou Garcia,Tone Danielsen,-0.6476939037729498,8,2
6283,Jon Vågenes Eriksen,Tone Danielsen,-0.6476939037729498,8,2
6284,Lene Bragli,Tone Danielsen,-0.6476939037729498,8,2
6285,Elizabeth Dahmen,Yolonda Ross,0.2827208460436248,24,3
6286,Emily A. Burton,Yolonda Ross,0.2827208460436248,24,3
6287,Emma Bowers,Yolonda Ross,0.2827208460436248,24,3
6288,Sandy Cleary,Yolonda Ross,0.2827208460436248,24,3
6289,Corey Cott,Scott Adsit,4.686995483347157,55,4
6290,Kenzie Ross,Scott Adsit,4.686995483347157,55,4
6291,Noel Wilson,Scott Adsit,4.686995483347157,55,4
6292,Taylor Hess,Rebecca Henderson,-4.885906969245302,9,2
6293,Assaf Ashtar,Makram Khoury,4.7339054178784,38,3
6294,Haim Almakis,Makram Khoury,4.7339054178784,38,3
6295,Zion Ashkenazi,Makram Khoury,4.7339054178784,38,3
6296,Danielle Kotch,Alicia Harding,-0.6476939037729498,8,2
6297,Haley Kotch,Alicia Harding,-0.6476939037729498,8,2
6298,Stephanie Wortel,Alicia Harding,-0.6476939037729498,8,2
6299,Dave Klasko,Colin Critchley,-4.150148086902417,11,2
6300,Jason Martin,Colin Critchley,-4.150148086902417,11,2
6301,Aðalbjörg Árnadóttir,Ólafur Darri Ólafsson,5.883655254897827,43,3
6302,Guðmundur Ólafsson,Ólafur Darri Ólafsson,5.883655254897827,43,3
6303,Sigurður Þór Óskarsson,Ólafur Darri Ólafsson,5.883655254897827,43,3
6304,Amina Syed,Raz Degan,1.1917033020842618,13,2
6305,Andrea Lanfredi,Raz Degan,1.1917033020842618,13,2
6306,Carlo Faroni,Raz Degan,1.1917033020842618,13,2
6307,Luna Bendandi,Raz Degan,1.1917033020842618,13,2
6308,Andrea Benetti,Andrea Di Maria,-1.0155733449443922,7,2
6309,Domenico Benetti,Andrea Di Maria,-1.0155733449443922,7,2
6310,Jacopo Crovella,Andrea Di Maria,-1.0155733449443922,7,2
6311,Erzhan Besikbasow,Reiner Schöne,25.298857432099386,197,4
6312,Isbek Abilmazhinow,Reiner Schöne,25.298857432099386,197,4
6313,Ondasyn Besikbasow,Reiner Schöne,25.298857432099386,197,4
6314,Ordynbek Moldakhan,Reiner Schöne,25.298857432099386,197,4
6315,Cacau Protásio,Mariana Xavier,-0.6476939037729498,8,2
6316,Carolinie Figueiredo,Mariana Xavier,-0.6476939037729498,8,2
6317,Lyv Ziese,Mariana Xavier,-0.6476939037729498,8,2
6318,Kanybek Bekbatyrov,Natacha Régnier,18.042732911268676,83,4
6319,Kumondor Abylov,Natacha Régnier,18.042732911268676,83,4
6320,Tabyldy Aktanov,Natacha Régnier,18.042732911268676,83,4
6321,Emmanuel del Real,Yancey Arias,10.24065960876813,159,5
6322,Enrique Rangel,Yancey Arias,10.24065960876813,159,5
6323,Joselo Rangel,Yancey Arias,10.24065960876813,159,5
6324,CBS Jazz All-Stars,Mark Ashworth,-0.16709547998340263,51,3
6325,John McLaughlin,Mark Ashworth,-0.16709547998340263,51,3
6326,Weather Report,Mark Ashworth,-0.16709547998340263,51,3
6327,Amaia Iraundegi,Itziar Atienza,4.134738831455801,21,2
6328,Josba Apaolaza,Itziar Atienza,4.134738831455801,21,2
6329,Andy Wallace,John Williams,3.6580629689804387,94,4
6330,Jeff Buckley,John Williams,3.6580629689804387,58,3
6331,Steve Berkowitz,John Williams,3.6580629689804387,58,3
6332,Ben Orr,Marion Cotillard,45.871300665464055,167,4
6333,David Robinson,David Robinson,-3.7822686457309747,12,2
6334,Elliot Easton,Marion Cotillard,45.871300665464055,167,4
6335,Greg Hawkes,Marion Cotillard,45.871300665464055,167,4
6336,Ric Ocasek,Marion Cotillard,45.871300665464055,167,4
6337,Anthony Pertesis,Terry Maratos,-0.47135367518799365,21,2
6338,Maria McCann,Terry Maratos,-0.47135367518799365,21,2
6339,Tamila Koulieva,Terry Maratos,-0.47135367518799365,21,2
6340,Marianca Beelen,Hans Kemna,-4.186779364679886,9,2
6341,Romy de Vries,Hans Kemna,-4.186779364679886,9,2
6342,Bia Morelli,Gabino Rodríguez,19.95039487499847,339,5
6343,Fernando Bezerra,Brenda Castro,-3.4143892045595323,13,2
6344,José Paes de Lira,Gabino Rodríguez,19.95039487499847,339,5
6345,Luciana Domschke,Gabino Rodríguez,19.95039487499847,339,5
6346,Aaro Vuotila,Max Bremer,-1.0155733449443922,7,2
6347,Marianne Kütt,Max Bremer,-1.0155733449443922,7,2
6348,Bahar Tokat,Ida Vakkuri,-4.5363431669625935,9,2
6349,Misa Lommi,Ida Vakkuri,-4.5363431669625935,9,2
6350,Elith Nulle Nykjær,Alberte Blichfeldt,-4.131832448013683,12,2
6351,Flemming Quist Møller,Alberte Blichfeldt,-4.131832448013683,12,2
6352,Karl Shafek,Farid Kamil,31.59114901797117,344,4
6353,Norlia Ghani,Farid Kamil,31.59114901797117,344,4
6354,Ismael Caneppele,Cléo Pires,6.4915644767968494,149,4
6355,Samuel Reginatto,Cléo Pires,6.4915644767968494,149,4
6356,Tuane Eggers,Cléo Pires,6.4915644767968494,149,4
6357,Tilbe Taşlı,Ali Sürmeli,1.6340661206432139,41,3
6358,Adrián Baral,Berta Muñiz,-0.48966931407672787,20,3
6359,El Cicho,Berta Muñiz,-0.48966931407672787,20,3
6360,Julio Boza,Alejandro Cuello,2.295341625598589,16,2
6361,Lily Montero,Alejandro Cuello,2.295341625598589,16,2
6362,Melissa Jardines,Alejandro Cuello,2.295341625598589,16,2
6363,Jose Xtravaganza,Madonna,11.355735358964361,56,3
6364,Luis Camacho,Madonna,11.355735358964361,56,3
6365,Oliver Crumes,Madonna,11.355735358964361,56,3
6366,Ethan Klein,D.J. Khaled,-1.3834527861158346,6,2
6367,Hila Klein,D.J. Khaled,-1.3834527861158346,6,2
6368,Gladys Acán,Luis Arias,-4.518027528073859,10,2
6369,Marisa Acán,Luis Arias,-4.518027528073859,10,2
6370,Cord Skvarek,Riley Keough,19.675341050139103,129,4
6371,Halli Herzog,Riley Keough,19.675341050139103,129,4
6372,Kelsey Siepser,Riley Keough,19.675341050139103,129,4
6373,Ryan Caraway,Ryan Caraway,-4.150148086902417,11,2
6374,Lior Raz,Itay Turgeman,-2.080619110024158,35,3
6375,Maor Schwitzer,Itay Turgeman,-2.080619110024158,35,3
6376,Enrique Enciso,Sophie Alexander-Katz,-0.41640675852179143,24,3
6377,Graciela González,Sophie Alexander-Katz,-0.41640675852179143,24,3
6378,María Guadalupe Hernández,Sophie Alexander-Katz,-0.41640675852179143,24,3
6379,Roberto Santos,Ozualdo Ribeiro Candeias,-1.7513322272872769,5,2
6380,Jin Yong Heo,Kim Joo-ryeong,-0.6476939037729498,8,2
6381,Ri-na Kim,Kim Joo-ryeong,-0.6476939037729498,8,2
6382,Yeong-jin Sin,Kim Joo-ryeong,-0.6476939037729498,8,2
6383,Jerard Jones,Sid Burston,-0.6476939037729498,8,2
6384,KeiKabou Holland,Sid Burston,-0.6476939037729498,8,2
6385,Raquel Giddings,Sid Burston,-0.6476939037729498,8,2
6386,Axel Zeiner,Niklas James Knudsen,-1.0155733449443922,7,2
6387,Peter Tindberg,Niklas James Knudsen,-1.0155733449443922,7,2
6388,Annie Dahr Nygaard,Mikkel Bratt Silset,-4.885906969245302,9,2
6389,Eduardo Ferreira de Paula,Ivam Cabral,1.1917033020842618,13,2
6390,Maria Dulcinéia,Ivam Cabral,1.1917033020842618,13,2
6391,Maria José da Silva,Ivam Cabral,1.1917033020842618,13,2
6392,Roberto Rocha,Ivam Cabral,1.1917033020842618,13,2
6393,Cléo De Páris,Ivam Cabral,1.1917033020842618,13,2
6394,Fábio Penna,Ivam Cabral,1.1917033020842618,13,2
6395,Rodolfo García Vázquez,Ivam Cabral,1.1917033020842618,13,2
6396,Alan Atwood,Bruce Marchiano,0.264405207154891,23,3
6397,Emerald Gunther,Bruce Marchiano,0.264405207154891,23,3
6398,Sean McManus,Bruce Marchiano,0.264405207154891,23,3
6399,Deborah Chavez,Arturo Castro,0.08806497856993488,10,2
6400,Oscar Avila,Arturo Castro,0.08806497856993488,10,2
6401,Robert Buxbaum,Arturo Castro,0.08806497856993488,10,2
6402,Doran Damon,Robert Nolan,4.356240959169529,69,4
6403,Frances Stecyk,Robert Nolan,4.356240959169529,69,5
6404,Kenton Blythe,Robert Nolan,4.356240959169529,69,5
6405,Storie Serres,Robert Nolan,4.356240959169529,69,5
6406,Jin Au-Yeung,MC Hammer,-1.3834527861158346,6,2
6407,Mike Bickle,MC Hammer,-1.3834527861158346,6,2
6408,Aída Azuaje,Edgar Ramírez,16.079226003146573,336,5
6409,Fred Robsahm,Agostina Belli,-1.7513322272872769,5,2
6410,Roman Curtin,Svetlana Sukhanova,-1.0155733449443922,7,2
6411,Tatiana Orlova,Svetlana Sukhanova,-1.0155733449443922,7,2
6412,Aleksandra Bulychyova,Natalya Anisimova,0.8238238609128196,12,2
6413,Gennadiy Chentsov,Natalya Anisimova,0.8238238609128196,12,2
6414,Viktoriya Froltsova,Natalya Anisimova,0.8238238609128196,12,2
6415,Aidan Creegan,Gabriel Horn,0.8238238609128196,12,2
6416,Matthew Noble,Gabriel Horn,0.8238238609128196,12,2
6417,Murat Erkek,Gabriel Horn,0.8238238609128196,12,2
6418,Aziza Dhaouadi,Peter Magnusson,0.4559444197413772,11,2
6419,Barbro Cederstam Stenberg,Peter Magnusson,0.4559444197413772,11,2
6420,Ewa Cederstam,Peter Magnusson,0.4559444197413772,11,2
6421,Buddy Cooper,Matt Mitler,-1.0155733449443922,7,2
6422,Ruth Martinez,Matt Mitler,-1.0155733449443922,7,2
6423,Trace Cooper,Matt Mitler,-1.0155733449443922,7,2
6424,Aedy Ashraf,Atikah Suhaime,6.011161932350815,76,3
6425,Jorge Velurtas,Enrique Liporace,-1.3274084574211453,31,3
6426,Lola Cordero,Enrique Liporace,-1.3274084574211453,31,3
6427,Pablo Turchinsky,Enrique Liporace,-1.3274084574211453,31,3
6428,Roxana Randon,Enrique Liporace,-1.3274084574211453,31,3
6429,Avery Kristen Pohl,Jennifer Kim,3.4960983085321926,114,5
6430,Emily Pearse,Jennifer Kim,3.4960983085321926,114,5
6431,Julie Moss,Joshua Mikel,-0.3695547861921721,32,3
6432,Antonio Camara,Diogo Dória,3.170809458748961,29,3
6433,Mick Blue,Martin Hentschel,7.36244175934794,67,3
6434,Thomas Janisch,Martin Hentschel,7.36244175934794,67,3
6435,Anton Figl,Christiane Paul,56.785530826130405,522,4
6436,Peter Ender,Christiane Paul,56.785530826130405,522,4
6437,Prashant Prabhakar,Christiane Paul,56.785530826130405,522,4
6438,Enrico Roccaforte,Yassine Fadel,-1.3834527861158346,6,2
6439,Yilin Yang,Yassine Fadel,-1.3834527861158346,6,2
6440,Carina Dias,Júlio Andrade,14.32565481263231,125,4
6441,Mirian Benigna,Júlio Andrade,14.32565481263231,125,4
6442,Zeca Brito,Júlio Andrade,14.32565481263231,125,4
6443,Ademar Gevaerd,Renato Prieto,-4.518027528073859,10,2
6444,Alberto Cardoso,Fernando Alves Pinto,12.852039081277068,100,4
6445,Divaldo Pereira Franco,Fernando Alves Pinto,12.852039081277068,100,4
6446,Marcus V. Freitas,Fernando Alves Pinto,12.852039081277068,100,4
6447,Antônio Destro,Francisco Gaspar,-3.4510204823370008,11,2
6448,Giorgio Marchesi,Massimo Lello,-4.518027528073859,10,2
6449,Salvatore Palombi,Massimo Lello,-4.518027528073859,10,2
6450,Carlos Alejandro Halley,Linnett Hernandez Valdes,-4.150148086902417,11,2
6451,Pablo Guevara,Linnett Hernandez Valdes,-4.150148086902417,11,2
6452,Claudia Landi,Giovanna Giuliani,-0.6476939037729498,8,2
6453,Kamal Boukarass,Giovanna Giuliani,-0.6476939037729498,8,2
6454,Natacha Eychenne,Giovanna Giuliani,-0.6476939037729498,8,2
6455,Jorge Castillo,Waldo Facco,0.08806497856993488,10,2
6456,Leticia Valenzuela,Waldo Facco,0.08806497856993488,10,2
6457,Raúl Santamaría,Waldo Facco,0.08806497856993488,10,2
6458,Rodger Rogério,Gilberto Gil,17.729923796567522,86,4
6459,Clara Averbuck,Sophia Reis,-0.27981446260150744,9,2
6460,Khaeryll Benjamin,Sharifah Aleya,0.8238238609128196,12,2
6461,Serina Redzuawan,Sharifah Aleya,0.8238238609128196,12,2
6462,Aweera,Shiqin Kamal,-0.27981446260150744,9,2
6463,Paly,Shiqin Kamal,-0.27981446260150744,9,2
6464,Wan Zaimie,Shiqin Kamal,-0.27981446260150744,9,2
6465,Zouladeq,Shiqin Kamal,-0.27981446260150744,9,2
6466,Andrew Danish,Jeff Daniels,26.610747811172125,280,5
6467,Emily Rose Cofer,Jeff Daniels,26.610747811172125,280,5
6468,Karl Bittner,Jeff Daniels,26.610747811172125,280,5
6469,Farogh Jafri,Akram Khan,-1.0155733449443922,7,2
6470,Nazir Shaikh,Akram Khan,-1.0155733449443922,7,2
6471,Shakeel Bharati,Akram Khan,-1.0155733449443922,7,2
6472,Enrique Castillo,Yeniffer Behrens,-1.0972187241984734,25,3
6473,Georgette Paré,Rasmane Ouedraogo,-2.4405270166631037,28,3
6474,Moussa Cissé,Rasmane Ouedraogo,-2.4405270166631037,28,3
6475,Naky Sy Savane,Rasmane Ouedraogo,-2.4405270166631037,28,3
6476,Asad Zaman,Javed Sheikh,-0.1599878140795128,38,3
6477,Noman Ijaz,Javed Sheikh,-0.1599878140795128,38,3
6478,Rabia Butt,Javed Sheikh,-0.1599878140795128,38,3
6479,Haldun Dormen,Hülya Avşar,0.8238238609128196,12,2
6480,Kenan Işık,Hülya Avşar,0.8238238609128196,12,2
6481,Alp Kirsan ,Haldun Boysan,7.225719031686609,125,4
6482,Ceyda Ates,Haldun Boysan,7.225719031686609,125,4
6483,Görkem Gürsoy,Haldun Boysan,7.225719031686609,125,4
6484,Simge Tertemiz,Haldun Boysan,7.225719031686609,125,4
6485,Devrim Evin,Ibrahim Celikkol,-1.0155733449443922,7,2
6486,Dilek Serbest,Ibrahim Celikkol,-1.0155733449443922,7,2
6487,Erden Alkan,Ibrahim Celikkol,-1.0155733449443922,7,2
